"ID","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","Low shear visc","High shear visc","Toughness","Stress at break","Strain at break"
"0-30-10-0-10-0-0-0-0-50",0.655558273270216,0.51014814570551,0.363219340907273,0.256347430042924,0.182093115418152,0.145781782576027,0.157755885853217,0.161822629569404,0.0797366073561441,0.0192655442835905,0.0107213702278169,0.00459736891270301,0.00097888057872412,0.000258356611379895,0.000123371946312234,"","","","",""
"0-30-10-0-0-10-0-0-50-0",0.414511722681999,0.476273854070067,0.454544252294289,0.391208511145988,0.307378520507615,0.232550604363632,0.212699119867486,0.198028957172496,0.0918319190462169,0.0148979585960049,0.00377611809308224,0.00119064409704724,0.000446304097049573,0.000144896923958399,0.0000431430002572575,"","","","",""
"0-30-10-0-0-10-0-0-0-50",0.635513570785848,0.524030126136221,0.390416802975022,0.277662240581958,0.188418892828492,0.136219734132333,0.132056188917033,0.129082112807738,0.0610028967632495,0.0102567054379602,0.00269088232818238,0.000905783165127989,0.00038480455038876,0.00018040478298264,0.0000949064020187271,"","","","",""
"0-30-10-0-0-0-10-0-50-0",0.348521945095886,0.433905408089766,0.448125202081111,0.418520653144693,0.350543158591059,0.271104665067126,0.242307407150114,0.220473023888775,0.10146033181685,0.0164322687833644,0.00414096111617214,0.00130558657122598,0.00048938942983559,0.00015888499225015,0.0000473079419097306,"","","","",""
"0-30-10-0-0-0-10-0-0-50",0.619399753267849,0.51013024698903,0.390212707323757,0.294076962982858,0.213021666729051,0.15816031501845,0.149050487896832,0.142067824610943,0.0666106497917702,0.0111784898487507,0.0029164258833865,0.000981636914883332,0.000417029556542171,0.000195512570132889,0.000102854227443249,"","","","",""
"0-30-10-0-0-0-0-10-50-0",0.338757558845348,0.418359624981549,0.424368573497185,0.394570211417804,0.340614114167501,0.284074259809987,0.284296022029814,0.27744253636808,0.135267775163373,0.0340192152447375,0.019532822754452,0.00935991506901048,0.00235648756426903,0.000282242471271167,0.0000611739636679012,"","","","",""
"0-30-10-0-0-0-0-10-0-50",0.655899308693847,0.510391795978884,0.363338135083641,0.256298585251078,0.181844111275366,0.145130325257702,0.156595277440612,0.161060980766814,0.0800294438933377,0.0205559644389613,0.0117567430250098,0.00566637977507122,0.00150209581647919,0.000273123546670506,0.000119870337798964,"","","","",""
"0-30-0-10-10-0-0-0-50-0",0.34221876440445,0.422661026794358,0.428808849049289,0.398896317136086,0.342481327204533,0.284193962464799,0.2741647914829,0.25950695909653,0.133611797024789,0.0474742318377587,0.0225503384627107,0.0078746419007682,0.00151423896927649,0.000264770316643974,0.0000679095436844267,"","","","",""
"0-30-0-10-10-0-0-0-0-50",0.658071762433243,0.512104114973311,0.364611967488916,0.257330296881243,0.181511735172007,0.143989957831653,0.149489571247656,0.149441380427575,0.0785194693964716,0.0282991654177089,0.0134460733290518,0.00475980412463519,0.000999912872558907,0.000262115645826635,0.000123844969173391,"","","","",""
"0-30-0-10-0-10-0-0-50-0",0.417102191342182,0.479250301840108,0.457384902089705,0.393653347642199,0.307764126970022,0.231183209201594,0.20338378277671,0.183665686755546,0.0905785283117752,0.0257419453430387,0.00701978556024416,0.00137184167995267,0.000469826641173211,0.000149124352200823,0.000043412620111069,"","","","",""
"0-30-0-10-0-10-0-0-0-50",0.637159240379552,0.525387108086585,0.391427791710846,0.278381250100639,0.187894443491669,0.134712576218068,0.125379387894144,0.119129587480911,0.0599559978853056,0.0173721147741706,0.00482107913262287,0.0010226993124122,0.000399472058962426,0.000183062318549055,0.0000951521632223108,"","","","",""
"0-30-0-10-0-0-10-0-50-0",0.351229377577967,0.437276127244021,0.451606385246836,0.421771858489693,0.351580193595901,0.270113012776564,0.232499915036183,0.205052991725842,0.10024179206093,0.0283664666782787,0.00770938723405422,0.00150654724479349,0.00051596043634897,0.000163767353932209,0.0000476754454784127,"","","","",""
