ID,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,Low shear visc,High shear visc,Toughness,Stress at break,Strain at break
1007,0.00667851575178954,0.0279283385983926,0.0358211299414166,0.0637494685398092,0.115963318962891,0.205212574918624,0.356997023822932,0.454139071121689,0.457781897895392,0.409818012041631,0.288997590713802,0.226462397765227,0.212498228466031,0.191248405619428,0.102606287459312,5.33378103082361,1.16627093714192,NA,3.50855589998265,3.50855589998265
1001,0,0.000512343961509184,0.0117839111147112,0.0225431343064041,0.064042995188648,0.118351455108621,0.227480718910078,0.377085155670759,0.497998330586927,0.50875755377862,0.427807207860169,0.279227459022505,0.13782052564597,0.0220307903448949,0,4.09584343834584,1.12167756159911,NA,3.29212628660779,6.21460809842219
1005,0,0,0,0,0.00356456049292408,0.0091660126960905,0.0371732737119226,0.0814756684096934,0.15684066168866,0.271925043317352,0.376315743467271,0.486307895820357,0.546396201272506,0.415016685961876,0.210818292010082,7.35868439079536,2.34084380511114,NA,3.10458667846607,3.13549421592915
1006,0,0.00995516322494953,0.0292798918380869,0.0527038053085563,0.114191578168539,0.233067939031171,0.367169843649609,0.471406258593198,0.476676639124054,0.38766576793627,0.278744570298587,0.238338319562027,0.206130438540131,0.131759513271391,0.00292798918380869,4.45667017766965,0.904218150639886,NA,3.31418600467253,3.31418600467253
1015,0.251300660380049,0.341050896230067,0.370707495902246,0.361342253900506,0.317637791225714,0.254422407713963,0.23100930270961,0.233350613210046,0.252861534047006,0.269250707550053,0.25598328138092,0.214620129206564,0.142039503693071,0.0920915463504528,0.0491675205091401,5.63478960316925,0.764537176646618,6.82437367004309,3.3322045101752,6.87729607149743
1000,0,0,0,0.0170713936119023,0.053652951351693,0.156081313023107,0.28371030335971,0.446295004425447,0.538968284032916,0.499541494024475,0.35768634234462,0.151203771991135,0.0256070904178535,0.0256070904178535,0.0256070904178535,2.2935443483419,0.708035793053696,NA,3.1904763503465,6.73221070646721
1016,0.213356545283611,0.274315558221786,0.308805526068385,0.316024356547906,0.312013895170394,0.298378326486855,0.28955531145633,0.287149034629823,0.28955531145633,0.295972049660348,0.275919742772791,0.224585837140644,0.154001716896441,0.0874280580297505,0.0441150751526264,6.13988455222626,0.935701125393978,6.62007320653036,3.39785848039664,6.7093043402583
1018,0.158290561900394,0.231700677564345,0.291346396541306,0.33034552048778,0.343345228469938,0.328816143078114,0.317345812505622,0.313522368981457,0.301287349704132,0.279876065968813,0.237053498498175,0.191172176208206,0.156761184490729,0.104762352562097,0.0695866721397869,4.90527477843843,0.182321556793955,NA,3.16968558067743,6.04025471127741
1010,0,0.011322308892391,0.0213865834634052,0.0295638065523542,0.0824012480501787,0.145931981279706,0.293121996880788,0.410748205929517,0.48371419656937,0.402570982840568,0.285573790952528,0.21826895475887,0.244058658347094,0.286831825273904,0.220785023401624,6.67752417016603,1.47704872438835,NA,3.56953269648137,3.56953269648137
1003,0,0,0,0,0.00456598556239373,0.039571874874079,0.0710264420816802,0.153721513933922,0.308965023055309,0.432753964969094,0.524581007946124,0.482979806155425,0.371874157470511,0.192278725349691,0.057328485394499,5.37249676472229,2.002830439308,NA,3.42100000895834,3.55534806148941
1012,0,0,0.00626464358918198,0.0162880733318732,0.057008256661556,0.113390048964194,0.178542342291686,0.320749751766117,0.416598798680602,0.424742835346538,0.377131544068755,0.305088142793163,0.306967535869917,0.30947339330559,0.263741495104561,7.91820643904037,1.79508725932073,NA,3.49953328238302,3.49953328238302
1017,0.188772485624379,0.267101317833664,0.303132580649936,0.328981095279,0.343080285076672,0.327414518634814,0.30156600400575,0.27963393098715,0.269451182799943,0.271801047766221,0.258485146290643,0.217754153541814,0.155874376096479,0.105743923482536,0.0516970292581286,6.26530121273771,0.874635056605323,7.02108396428914,3.32503602069659,6.95654544315157
1014,0.192223367301983,0.26650889171749,0.297907927810643,0.307097889594004,0.295610437364802,0.276464683649465,0.280293834392533,0.289483796175894,0.310927040337072,0.323180322714887,0.307863719742618,0.239704836516018,0.145507728236561,0.0796463354558016,0.0436523184709682,5.18178355029209,1.11185751541813,7.20785987143248,3.39450839351136,7.03878354138854
1020,0.165406100124667,0.252620225644946,0.329308508430019,0.373667417099816,0.368404495732213,0.333819583887964,0.299986517953373,0.283445907940907,0.272168219296043,0.249612842006316,0.21728346789104,0.172172713311585,0.130069342370761,0.0954844305265123,0.0631550564112365,4.12874598893943,-0.287682072451781,NA,3.22684399451738,6.25382881157547
1004,0,0,0,0,0.00338999388177916,0.0164656845686416,0.058598465670754,0.109448373897441,0.231972438481745,0.404862126452482,0.513826215509669,0.525449051675769,0.43488778654824,0.190808227060141,0.0305099449360124,5.91101342271036,2.13888900032326,NA,3.24649099190117,3.2188758248682
1002,0,0,0,0.00368656107540267,0.0247526243634179,0.0547717645488396,0.126923031310292,0.213820542373355,0.363916243300463,0.480832894548948,0.514011944227572,0.42764108474671,0.319150858813431,0.145355836687305,0.028965837021021,5.35960059496494,1.78842056796254,NA,3.3603753871419,5.2040066870768
1013,0.0780600553102225,0.131894576213824,0.211300494546637,0.281285371721319,0.358672495520246,0.407123564333488,0.401067180731833,0.360018358542836,0.30820263217312,0.271864330563189,0.235526028953257,0.174962192936706,0.100266795182958,0.0484510688132415,0.0222067398727357,4.55387689160054,1.03567248889424,6.56526497003536,3.13983261752775,6.84587987526405
1019,0.17827330915879,0.260553298001308,0.319977734387571,0.356546618317579,0.364926987551539,0.33597662110695,0.312359216902153,0.291789219691523,0.271981074229435,0.245316263030471,0.207223675603379,0.175225902164622,0.140180721731698,0.100564430807522,0.0670429538716815,4.79496375762075,0,NA,3.19458313229916,6.13122648948314
1008,0,0.00578441371014546,0.0109903860492764,0.0451184269391346,0.0751973782318909,0.141139694527549,0.263190823811618,0.408958049307284,0.495724254959466,0.458704007214535,0.351113912205829,0.252778879133356,0.215180190017411,0.183365914611611,0.111639184605807,5.78717341688503,1.33762918913861,NA,3.71843825635548,3.71843825635548
1009,0.0102728485051877,0.0145028449485003,0.00604285206187511,0.0241714082475004,0.0797656472167515,0.161344150052065,0.282201191289568,0.407288228970382,0.492492443042822,0.449588193403508,0.335378289434069,0.236879800825504,0.207874110928504,0.201831258866629,0.154697012784003,6.57991765655326,1.41098697371026,NA,3.53805656437935,3.60004824040732
