0.000000 1.114013 0.000000 0.820498
0.000000 1.102503 0.000000 0.812994
0.000000 1.090983 0.000000 0.805491
0.000000 1.079132 0.000000 0.797799
0.000000 1.066752 0.000000 0.789794
0.000000 1.053680 0.000000 0.781362
0.000000 1.039845 0.000000 0.772421
0.000000 1.025573 0.000000 0.763147
0.000000 1.012837 0.000000 0.754719
0.000000 1.001328 0.000000 0.746864
0.000000 0.991964 0.000000 0.740055
0.000000 0.985854 0.000000 0.734946
0.000000 0.986245 0.000000 0.733281
0.000000 0.989958 0.000000 0.733401
0.000000 0.990631 0.000000 0.732100
0.000000 0.985673 0.000000 0.727818
0.000000 0.978704 0.000000 0.722657
0.000000 0.972153 0.000000 0.717869
0.000000 0.967167 0.000000 0.714077
0.000000 0.964148 0.000000 0.711506
0.000000 0.963292 0.000000 0.710372
0.000000 0.963554 0.000000 0.710122
0.000000 0.963661 0.000000 0.709923
0.000000 0.963113 0.000000 0.709459
0.000000 0.961955 0.000000 0.708732
0.000000 0.960778 0.000000 0.708185
0.000000 0.958730 0.000000 0.706684
0.000000 0.955328 0.000000 0.703822
0.000000 0.949427 0.000000 0.698680
0.000000 0.940542 0.000000 0.690757
0.000000 0.927703 0.000000 0.679355
0.000000 0.909866 0.000000 0.663638
0.000000 0.885540 0.000000 0.642166
0.000000 0.856967 0.000000 0.616316
0.000000 0.832760 0.000000 0.593557
0.000000 0.821426 0.000000 0.580544
0.000000 0.822502 0.000000 0.579453
0.000000 0.818259 0.000000 0.576938
0.000000 0.799024 0.000000 0.563951
0.000000 0.770883 0.000000 0.543789
0.000000 0.747493 0.000000 0.526839
0.000000 0.732981 0.000000 0.516708
0.000000 0.732041 0.000000 0.516023
0.000000 0.729935 0.000000 0.514862
0.000000 0.723747 0.000000 0.510691
0.000000 0.714922 0.000000 0.504173
0.000000 0.707594 0.000000 0.498363
0.000000 0.707064 0.000000 0.497769
0.000000 0.708956 0.000000 0.499747
0.000000 0.705836 0.000000 0.498364
0.000000 0.695742 0.000000 0.492072
0.000000 0.688840 0.000000 0.489114
0.000000 0.692267 0.000000 0.494048
0.000000 0.683675 0.000000 0.485346
0.000000 0.686035 0.000000 0.485846
0.000000 0.686626 0.000000 0.485662
0.000000 0.684655 0.000000 0.483901
0.000000 0.680472 0.000000 0.480852
0.000000 0.673441 0.000000 0.476085
0.000000 0.666798 0.000000 0.473128
0.000000 0.667521 0.000000 0.474502
0.000000 0.663321 0.000000 0.470708
0.000000 0.662430 0.000000 0.468118
0.000000 0.665995 0.000000 0.470292
0.000000 0.661014 0.000000 0.466935
0.000000 0.656966 0.000000 0.465227
0.000000 0.657337 0.000000 0.466168
0.000000 0.655801 0.000000 0.464491
0.000000 0.654345 0.000000 0.462016
0.000000 0.655958 0.000000 0.462525
0.000000 0.653984 0.000000 0.461099
0.000000 0.649619 0.000000 0.458672
0.000000 0.649438 0.000000 0.459193
0.000000 0.648411 0.000000 0.458175
0.000000 0.648044 0.000000 0.457021
0.000000 0.648507 0.000000 0.457015
0.000000 0.646009 0.000000 0.455463
0.000000 0.644292 0.000000 0.454725
0.000000 0.642972 0.000000 0.453932
0.000000 0.641085 0.000000 0.452151
0.000000 0.639928 0.000000 0.450805
0.000000 0.639502 0.000000 0.449970
0.000000 0.637489 0.000000 0.448269
0.000000 0.634117 0.000000 0.445851
0.000000 0.629989 0.000000 0.443111
0.000000 0.625428 0.000000 0.439968
0.000000 0.621123 0.000000 0.436581
0.000000 0.616468 0.000000 0.432510
0.000000 0.611729 0.000000 0.428192
0.000000 0.605381 0.000000 0.422614
0.000000 0.598544 0.000000 0.416734
0.000000 0.589312 0.000000 0.409654
0.000000 0.577246 0.000000 0.401039
0.000000 0.562719 0.000000 0.391755
0.000000 0.551394 0.000000 0.385565
0.000000 0.546850 0.000000 0.384567
0.000000 0.549217 0.000000 0.385659
0.000000 0.537047 0.000000 0.380477
0.000000 0.521111 0.000000 0.368386
0.000000 0.511776 0.000000 0.361551
0.000000 0.507152 0.000000 0.359582
0.000000 0.496108 0.000000 0.351935
0.000000 0.486482 0.000000 0.345310
0.000000 0.479387 0.000000 0.341293
0.000000 0.465873 0.000000 0.332139
0.000000 0.457179 0.000000 0.326472
0.000000 0.505631 0.000000 0.361970
0.000000 0.518197 0.000000 0.367200
0.000000 0.544777 0.000000 0.384707
0.000000 0.455602 0.000000 0.328897
0.000000 0.499246 0.000000 0.364560
0.000000 0.482877 0.000000 0.352718
0.000000 0.458343 0.000000 0.332193
0.000000 0.450059 0.000000 0.322960
0.000000 0.464609 0.000000 0.332847
0.000000 0.434281 0.000000 0.312836
0.000000 0.463236 0.000000 0.335541
0.000000 0.424526 0.000000 0.308276
0.000000 0.442343 0.000000 0.317113
0.000000 0.414976 0.000000 0.301180
0.000000 0.412473 0.000000 0.305104
0.000000 0.417154 0.000000 0.309156
0.000000 0.402187 0.000000 0.296046
0.000000 0.414344 0.000000 0.302569
0.000000 0.391671 0.000000 0.292101
0.000000 0.386076 0.000000 0.287482
0.000000 0.417071 0.000000 0.302895
0.000000 0.376615 0.000000 0.279094
0.000000 0.401872 0.000000 0.301390
0.000000 0.369432 0.000000 0.278563
0.000000 0.420004 0.000000 0.305679
0.000000 0.368363 0.000000 0.276753
0.000000 0.390143 0.000000 0.292990
0.000000 0.367771 0.000000 0.276675
0.000000 0.384489 0.000000 0.285453
0.000000 0.361214 0.000000 0.270450
0.000000 0.373414 0.000000 0.279668
0.000000 0.356333 0.000000 0.267326
0.000000 0.386784 0.000000 0.285230
0.000000 0.351931 0.000000 0.264935
0.000000 0.364283 0.000000 0.274277
0.000000 0.353169 0.000000 0.264779
0.000000 0.353075 0.000000 0.264745
0.000000 0.352876 0.000000 0.265069
0.000000 0.345500 0.000000 0.259341
0.000000 0.359374 0.000000 0.267382
0.000000 0.342019 0.000000 0.257380
0.000000 0.342832 0.000000 0.258223
0.000000 0.347948 0.000000 0.260715
0.000000 0.337720 0.000000 0.255215
0.000000 0.344944 0.000000 0.259943
0.000000 0.347921 0.000000 0.260104
0.000000 0.333049 0.000000 0.251320
0.000000 0.341712 0.000000 0.257199
0.000000 0.337367 0.000000 0.253470
0.000000 0.328960 0.000000 0.249013
0.000000 0.327825 0.000000 0.247907
0.000000 0.327318 0.000000 0.247247
0.000000 0.326759 0.000000 0.246869
0.000000 0.328267 0.000000 0.247200
0.000000 0.337143 0.000000 0.253355
0.000000 0.340667 0.000000 0.254313
0.000000 0.330326 0.000000 0.248588
0.000000 0.321475 0.000000 0.242718
0.000000 0.326009 0.000000 0.245429
0.000000 0.352139 0.000000 0.262161
0.000000 0.338865 0.000000 0.253337
0.000000 0.319294 0.000000 0.240924
0.000000 0.320659 0.000000 0.241660
0.000000 0.331604 0.000000 0.248261
0.000000 0.344547 0.000000 0.256576
0.000000 0.324038 0.000000 0.243398
0.000000 0.316765 0.000000 0.238771
0.000000 0.319376 0.000000 0.240364
0.000000 0.334522 0.000000 0.249801
0.000000 0.332343 0.000000 0.248689
0.000000 0.317730 0.000000 0.239257
0.000000 0.312656 0.000000 0.236049
0.000000 0.311698 0.000000 0.235455
0.000000 0.310958 0.000000 0.234885
0.000000 0.316391 0.000000 0.238237
0.000000 0.329107 0.000000 0.245611
0.000000 0.336106 0.000000 0.250633
0.000000 0.316547 0.000000 0.238115
0.000000 0.310485 0.000000 0.234304
0.000000 0.326434 0.000000 0.243991
0.000000 0.326661 0.000000 0.244302
0.000000 0.308213 0.000000 0.232669
0.000000 0.315250 0.000000 0.237119
0.000000 0.328696 0.000000 0.245110
0.000000 0.313984 0.000000 0.236024
0.000000 0.306190 0.000000 0.231214
0.000000 0.313541 0.000000 0.235628
0.000000 0.315070 0.000000 0.236748
0.000000 0.313585 0.000000 0.235746
0.000000 0.306861 0.000000 0.231464
0.000000 0.303612 0.000000 0.229413
0.000000 0.308027 0.000000 0.232117
0.000000 0.307961 0.000000 0.232103
0.000000 0.312094 0.000000 0.234405
0.000000 0.309729 0.000000 0.232973
0.000000 0.312071 0.000000 0.234330
0.000000 0.309902 0.000000 0.232774
0.000000 0.306396 0.000000 0.231084
0.000000 0.308418 0.000000 0.231807
0.000000 0.305701 0.000000 0.230397
0.000000 0.302182 0.000000 0.228065
0.000000 0.312962 0.000000 0.234574
0.000000 0.325309 0.000000 0.242460
0.000000 0.310002 0.000000 0.232568
0.000000 0.302054 0.000000 0.227980
0.000000 0.302139 0.000000 0.227944
0.000000 0.307099 0.000000 0.230570
0.000000 0.314938 0.000000 0.235933
0.000000 0.307472 0.000000 0.230963
0.000000 0.302724 0.000000 0.228064
0.000000 0.304011 0.000000 0.228762
0.000000 0.308987 0.000000 0.232131
0.000000 0.307823 0.000000 0.231095
0.000000 0.303261 0.000000 0.228595
0.000000 0.300810 0.000000 0.226819
0.000000 0.302581 0.000000 0.227731
0.000000 0.301900 0.000000 0.227447
0.000000 0.310962 0.000000 0.232894
0.000000 0.316103 0.000000 0.236831
0.000000 0.304010 0.000000 0.228766
0.000000 0.307133 0.000000 0.230537
0.000000 0.326003 0.000000 0.242996
0.000000 0.306252 0.000000 0.230079
0.000000 0.302461 0.000000 0.227674
0.000000 0.321397 0.000000 0.239951
0.000000 0.310150 0.000000 0.232521
0.000000 0.301761 0.000000 0.227399
0.000000 0.307472 0.000000 0.230809
0.000000 0.308068 0.000000 0.231227
0.000000 0.304176 0.000000 0.228536
0.000000 0.300502 0.000000 0.226480
0.000000 0.310569 0.000000 0.232566
0.000000 0.305855 0.000000 0.230169
0.000000 0.304017 0.000000 0.228852
0.000000 0.310147 0.000000 0.232347
0.000000 0.307050 0.000000 0.230508
0.000000 0.301479 0.000000 0.226867
0.000000 0.305842 0.000000 0.229392
0.000000 0.306342 0.000000 0.230666
0.000000 0.302480 0.000000 0.227670
0.000000 0.308937 0.000000 0.231288
0.000000 0.312404 0.000000 0.234106
0.000000 0.301567 0.000000 0.226772
0.000000 0.305718 0.000000 0.229426
0.000000 0.309862 0.000000 0.232478
0.000000 0.301023 0.000000 0.226649
0.000000 0.307498 0.000000 0.230469
0.000000 0.305003 0.000000 0.229343
0.000000 0.299457 0.000000 0.225419
0.000000 0.303532 0.000000 0.227928
0.000000 0.307997 0.000000 0.231086
0.000000 0.302811 0.000000 0.227418
0.000000 0.299148 0.000000 0.225353
0.000000 0.298353 0.000000 0.224868
0.000000 0.307235 0.000000 0.230065
0.000000 0.304579 0.000000 0.228528
0.000000 0.298025 0.000000 0.224449
0.000000 0.308078 0.000000 0.230456
0.000000 0.308368 0.000000 0.231403
0.000000 0.301066 0.000000 0.226456
0.000000 0.308811 0.000000 0.230992
0.000000 0.314653 0.000000 0.235285
0.000000 0.301374 0.000000 0.226148
0.000000 0.307941 0.000000 0.230247
0.000000 0.308252 0.000000 0.231526
0.000000 0.301003 0.000000 0.226440
0.000000 0.311237 0.000000 0.232457
0.000000 0.301564 0.000000 0.226841
0.000000 0.298185 0.000000 0.224518
0.000000 0.303166 0.000000 0.227410
